SKU,Category,Style,Size,Total_Quantity_Sold,Total_Sales,Average_Price,Total_Orders,Initial_Stock,Current_Stock,Reorder_Level,Inventory_Status
J0005-DR-XS,Western Dress,J0005,XS,17,18551.57,976.3984210526315,19,302,285,50,In Stock
J0005-DR-XXL,Western Dress,J0005,XXL,28,28047.77,876.4928125,32,283,255,50,In Stock
J0005-DR-XXXL,Western Dress,J0005,3XL,37,36138.76,903.469,40,455,418,50,In Stock
J0006-SET-L,Ethnic Dress,J0006,L,30,33268.340000000004,899.1443243243244,37,415,385,50,In Stock
J0006-SET-M,Ethnic Dress,J0006,M,53,46577.95,846.8718181818182,55,204,151,50,In Stock
J0006-SET-S,Ethnic Dress,J0006,S,35,32892.04,843.385641025641,39,327,292,50,In Stock
J0006-SET-XL,Ethnic Dress,J0006,XL,33,30090.48,859.728,35,205,172,50,In Stock
J0006-SET-XS,Ethnic Dress,J0006,XS,7,6293.0,899.0,7,321,314,50,In Stock
J0006-SET-XXL,Ethnic Dress,J0006,XXL,25,21162.76,813.9523076923076,26,456,431,50,In Stock
J0006-SET-XXXL,Ethnic Dress,J0006,3XL,29,25217.0,869.551724137931,29,400,371,50,In Stock
J0007-SKD-L,Set,J0007,L,11,9745.0,885.9090909090909,11,211,200,50,In Stock
J0007-SKD-M,Set,J0007,M,15,18108.78,1065.2223529411765,17,364,349,50,In Stock
J0007-SKD-S,Set,J0007,S,9,10753.89,1075.389,10,137,128,50,In Stock
J0007-SKD-XL,Set,J0007,XL,17,19125.0,1125.0,17,234,217,50,In Stock
J0007-SKD-XS,Set,J0007,XS,4,4396.0,1099.0,4,485,481,50,In Stock
J0007-SKD-XXL,Set,J0007,XXL,6,6608.0,1101.3333333333333,6,332,326,50,In Stock
J0007-SKD-XXXL,Set,J0007,3XL,12,13270.0,1105.8333333333333,12,116,104,50,In Stock
J0008-SKD-L,Set,J0008,L,90,98876.0,1098.6222222222223,90,149,59,50,In Stock
J0008-SKD-M,Set,J0008,M,107,116270.89,1076.5823148148147,108,241,134,50,In Stock
J0008-SKD-S,Set,J0008,S,108,117370.61,1076.7945871559632,109,348,240,50,In Stock
J0008-SKD-XL,Set,J0008,XL,53,57447.0,1083.9056603773586,53,270,217,50,In Stock
J0008-SKD-XS,Set,J0008,XS,82,93489.82,1126.383373493976,83,101,19,50,Low Stock
J0008-SKD-XXL,Set,J0008,XXL,48,52362.0,1114.0851063829787,47,354,306,50,In Stock
J0008-SKD-XXXL,Set,J0008,3XL,30,33452.0,1115.0666666666666,30,443,413,50,In Stock
J0009-SKD-L,Set,J0009,L,30,24016.0,800.5333333333333,30,376,346,50,In Stock
J0009-SKD-M,Set,J0009,M,25,22271.0,890.84,25,173,148,50,In Stock
J0009-SKD-S,Set,J0009,S,16,14679.0,917.4375,16,467,451,50,In Stock
J0009-SKD-XL,Set,J0009,XL,11,10008.0,909.8181818181819,11,378,367,50,In Stock
J0009-SKD-XS,Set,J0009,XS,9,7258.0,907.25,8,482,473,50,In Stock
J0009-SKD-XXL,Set,J0009,XXL,11,9948.0,904.3636363636364,11,194,183,50,In Stock
J0009-SKD-XXXL,Set,J0009,3XL,15,13443.57,840.223125,16,245,230,50,In Stock
J0010-LCD-L,Set,J0010,L,12,13830.86,1063.9123076923076,13,118,106,50,In Stock
J0010-LCD-M,Set,J0010,M,22,22809.43,991.714347826087,23,473,451,50,In Stock
J0010-LCD-S,Set,J0010,S,19,21718.15,987.1886363636364,22,320,301,50,In Stock
J0010-LCD-XL,Set,J0010,XL,6,5994.0,999.0,6,484,478,50,In Stock
J0010-LCD-XS,Set,J0010,XS,11,10821.43,901.7858333333334,12,122,111,50,In Stock
J0010-LCD-XXL,Set,J0010,XXL,6,5994.0,999.0,6,324,318,50,In Stock
J0010-LCD-XXXL,Set,J0010,3XL,11,10989.0,999.0,11,155,144,50,In Stock
J0011-LCD-M,Set,J0011,M,18,29538.28,1476.914,20,395,377,50,In Stock
J0011-LCD-S,Set,J0011,S,16,28760.78,1597.8211111111111,18,323,307,50,In Stock
J0011-LCD-XL,Set,J0011,XL,5,9526.39,1587.7316666666666,6,405,400,50,In Stock
J0011-LCD-XS,Set,J0011,XS,11,18719.89,1559.9908333333333,12,367,356,50,In Stock
J0011-LCD-XXL,Set,J0011,XXL,6,10170.0,1695.0,6,176,170,50,In Stock
J0011-LCD-XXXL,Set,J0011,3XL,6,9526.39,1360.912857142857,7,210,204,50,In Stock
J0012-SKD-L,Set,J0012,L,41,46798.0,1141.4146341463415,41,288,247,50,In Stock
J0012-SKD-M,Set,J0012,M,52,57817.0,1111.8653846153845,52,286,234,50,In Stock
J0012-SKD-S,Set,J0012,S,20,23520.0,1176.0,20,410,390,50,In Stock
J0012-SKD-XL,Set,J0012,XL,49,55582.0,1134.3265306122448,49,331,282,50,In Stock
J0012-SKD-XS,Set,J0012,XS,20,23242.0,1162.1,20,328,308,50,In Stock
J0012-SKD-XXL,Set,J0012,XXL,50,56837.0,1136.74,50,367,317,50,In Stock
J0012-SKD-XXXL,Set,J0012,3XL,40,45639.54,1113.159512195122,41,298,258,50,In Stock
J0013-SKD-L,Set,J0013,L,30,33330.25,1075.1693548387098,31,278,248,50,In Stock
J0013-SKD-M,Set,J0013,M,22,23631.0,1074.1363636363637,22,281,259,50,In Stock
J0013-SKD-S,Set,J0013,S,10,10828.0,1082.8,10,359,349,50,In Stock
J0013-SKD-XS,Set,J0013,XS,6,6384.0,1064.0,6,427,421,50,In Stock
J0013-SKD-XXL,Set,J0013,XXL,23,25765.25,1073.5520833333333,24,108,85,50,In Stock
J0013-SKD-XXXL,Set,J0013,3XL,23,26798.14,1339.907,20,403,380,50,In Stock
J0014-LCD-L,Set,J0014,L,5,7342.0,1468.4,5,211,206,50,In Stock
J0014-LCD-M,Set,J0014,M,13,19556.0,1504.3076923076924,13,259,246,50,In Stock
J0014-LCD-S,Set,J0014,S,7,13940.86,1548.9844444444445,9,309,302,50,In Stock
J0014-LCD-XL,Set,J0014,XL,4,6143.0,1535.75,4,475,471,50,In Stock
J0014-LCD-XS,Set,J0014,XS,10,15932.0,1593.2,10,301,291,50,In Stock
J0014-LCD-XXL,Set,J0014,XXL,1,1648.0,1648.0,1,153,152,50,In Stock
J0014-LCD-XXXL,Set,J0014,3XL,2,2847.0,1423.5,2,489,487,50,In Stock
J0015-DR-S,Ethnic Dress,J0015,S,2,1132.0,566.0,2,237,235,50,In Stock
J0015-DR-XS,Ethnic Dress,J0015,XS,2,1132.0,566.0,2,227,225,50,In Stock
J0016-DR-XS,Western Dress,J0016,XS,3,1250.0,416.6666666666667,3,213,210,50,In Stock
J0019-SET-S,Set,J0019,S,1,587.0,587.0,1,217,216,50,In Stock
J0019-SET-XS,Set,J0019,XS,1,579.0,579.0,1,217,216,50,In Stock
J0020-SET-XL,Set,J0020,XL,3,1694.0,564.6666666666666,3,244,241,50,In Stock
J0020-SET-XS,Set,J0020,XS,1,571.0,571.0,1,295,294,50,In Stock
J0020-SET-XXL,Set,J0020,XXL,2,1142.0,571.0,2,330,328,50,In Stock
J0020-SET-XXXL,Set,J0020,3XL,4,2229.0,557.25,4,460,456,50,In Stock
J0021-TP-L,Top,J0021,L,1,329.0,329.0,1,216,215,50,In Stock
J0021-TP-XXL,Top,J0021,XXL,1,319.0,319.0,1,332,331,50,In Stock
J0022-KR-XS,kurta,J0022,XS,1,527.0,527.0,1,454,453,50,In Stock
J0023-TP-L,Top,J0023,L,14,5418.0,387.0,14,483,469,50,In Stock
J0023-TP-S,Top,J0023,S,15,5901.0,393.4,15,496,481,50,In Stock
J0023-TP-XL,Top,J0023,XL,4,1584.0,396.0,4,238,234,50,In Stock
J0023-TP-XS,Top,J0023,XS,6,2358.0,393.0,6,192,186,50,In Stock
J0023-TP-XXL,Top,J0023,XXL,25,9771.0,390.84,25,379,354,50,In Stock
J0023-TP-XXXL,Top,J0023,3XL,9,3519.0,391.0,9,434,425,50,In Stock
J0024-KR-M,kurta,J0024,M,1,321.0,321.0,1,301,300,50,In Stock
J0024-KR-XL,kurta,J0024,XL,3,979.0,326.3333333333333,3,168,165,50,In Stock
J0024-KR-XXL,kurta,J0024,XXL,2,321.0,160.5,2,403,401,50,In Stock
J0025-DR-M,Western Dress,J0025,M,2,1132.0,566.0,2,456,454,50,In Stock
J0025-DR-S,Western Dress,J0025,S,21,12289.0,614.45,20,144,123,50,In Stock
J0025-DR-XL,Western Dress,J0025,XL,4,2560.0,640.0,4,486,482,50,In Stock
J0025-DR-XS,Western Dress,J0025,XS,20,11320.0,595.7894736842105,19,493,473,50,In Stock
J0025-DR-XXL,Western Dress,J0025,XXL,12,7331.05,563.9269230769231,13,244,232,50,In Stock
J0025-DR-XXXL,Western Dress,J0025,3XL,14,9150.1,571.88125,16,303,289,50,In Stock
J0026-KR-S,kurta,J0026,S,6,1908.0,318.0,6,214,208,50,In Stock
J0026-KR-XS,kurta,J0026,XS,1,620.86,310.43,2,476,475,50,In Stock
J0027-SET-S,Set,J0027,S,1,625.0,625.0,1,497,496,50,In Stock
J0027-SET-XS,Set,J0027,XS,3,1856.0,618.6666666666666,3,499,496,50,In Stock
J0027-SET-XXL,Set,J0027,XXL,1,0.0,0.0,1,335,334,50,In Stock
J0028-KR-L,kurta,J0028,L,3,954.0,318.0,3,196,193,50,In Stock
J0028-KR-S,kurta,J0028,S,2,645.0,322.5,2,266,264,50,In Stock
J0029-KR-S,kurta,J0029,S,6,2070.0,345.0,6,199,193,50,In Stock
J0029-KR-XS,kurta,J0029,XS,3,1045.0,348.3333333333333,3,144,141,50,In Stock
J0033-KR-L,kurta,J0033,L,3,1197.0,399.0,3,227,224,50,In Stock
J0033-KR-M,kurta,J0033,M,1,425.0,425.0,1,417,416,50,In Stock
J0033-KR-S,kurta,J0033,S,4,1197.0,299.25,4,245,241,50,In Stock
J0033-KR-XL,kurta,J0033,XL,1,425.0,425.0,1,322,321,50,In Stock
J0033-KR-XS,kurta,J0033,XS,4,1596.0,399.0,4,277,273,50,In Stock
J0033-KR-XXL,kurta,J0033,XXL,5,2021.0,404.2,5,288,283,50,In Stock
J0033-KR-XXXL,kurta,J0033,3XL,5,1995.0,399.0,5,187,182,50,In Stock
J0034-SET-L,Set,J0034,L,6,4302.0,717.0,6,290,284,50,In Stock
J0034-SET-M,Set,J0034,M,3,2151.0,717.0,3,469,466,50,In Stock
J0034-SET-XL,Set,J0034,XL,4,2894.0,723.5,4,432,428,50,In Stock
J0034-SET-XS,Set,J0034,XS,1,743.0,743.0,1,294,293,50,In Stock
J0034-SET-XXL,Set,J0034,XXL,3,2151.0,717.0,3,455,452,50,In Stock
J0034-SET-XXXL,Set,J0034,3XL,4,3550.86,710.172,5,357,353,50,In Stock
J0036-TP-XS,Top,J0036,XS,1,671.62,335.81,2,197,196,50,In Stock
J0037-KR-XXL,kurta,J0037,XXL,1,522.0,522.0,1,297,296,50,In Stock
J0037-KR-XXXL,kurta,J0037,3XL,1,522.0,522.0,1,194,193,50,In Stock
J0038-DR-S,Ethnic Dress,J0038,S,1,546.0,546.0,1,289,288,50,In Stock
J0038-DR-XS,Ethnic Dress,J0038,XS,5,3250.0,541.6666666666666,6,272,267,50,In Stock
J0038-DR-XXXL,Ethnic Dress,J0038,3XL,2,1221.0,610.5,2,391,389,50,In Stock
J0039-SET-S,Set,J0039,S,2,1296.0,648.0,2,321,319,50,In Stock
J0040-SET-XS,Set,J0040,XS,1,643.0,643.0,1,127,126,50,In Stock
J0040-SET-XXXL,Set,J0040,3XL,1,1279.38,639.69,2,250,249,50,In Stock
J0041-SET-L,Set,J0041,L,40,25168.0,662.3157894736842,38,136,96,50,In Stock
J0041-SET-M,Set,J0041,M,47,34442.52,637.8244444444443,54,432,385,50,In Stock
J0041-SET-S,Set,J0041,S,39,28491.66,619.3839130434783,46,365,326,50,In Stock
J0041-SET-XL,Set,J0041,XL,54,35253.95,640.980909090909,55,457,403,50,In Stock
J0041-SET-XS,Set,J0041,XS,41,29175.66,634.2534782608695,46,126,85,50,In Stock
J0041-SET-XXL,Set,J0041,XXL,8,5251.0,656.375,8,399,391,50,In Stock
J0041-SET-XXXL,Set,J0041,3XL,5,3481.0,696.2,5,358,353,50,In Stock
J0042-DR-L,Western Dress,J0042,L,2,657.0,328.5,2,321,319,50,In Stock
J0042-DR-S,Western Dress,J0042,S,2,1291.0,645.5,2,189,187,50,In Stock
J0042-DR-XL,Western Dress,J0042,XL,1,634.0,634.0,1,119,118,50,In Stock
J0043-SET-S,Set,J0043,S,1,611.0,611.0,1,456,455,50,In Stock
J0043-SET-XL,Set,J0043,XL,2,1246.0,623.0,2,118,116,50,In Stock
J0043-SET-XS,Set,J0043,XS,3,1839.0,613.0,3,491,488,50,In Stock
J0044-TP-S,Top,J0044,S,2,598.0,299.0,2,368,366,50,In Stock
J0044-TP-XS,Top,J0044,XS,2,598.0,299.0,2,115,113,50,In Stock
J0047-TP-XL,Top,J0047,XL,2,675.0,337.5,2,124,122,50,In Stock
J0048-TP-S,Top,J0048,S,3,1011.0,337.0,3,401,398,50,In Stock
J0048-TP-XL,Top,J0048,XL,4,1350.0,337.5,4,147,143,50,In Stock
J0048-TP-XS,Top,J0048,XS,1,335.0,335.0,1,403,402,50,In Stock
J0048-TP-XXL,Top,J0048,XXL,6,1673.0,278.8333333333333,6,268,262,50,In Stock
J0049-TP-L,Top,J0049,L,2,642.0,321.0,2,470,468,50,In Stock
J0049-TP-M,Top,J0049,M,1,634.71,317.355,2,266,265,50,In Stock
J0049-TP-S,Top,J0049,S,1,329.0,329.0,1,302,301,50,In Stock
J0049-TP-XL,Top,J0049,XL,2,632.0,316.0,2,109,107,50,In Stock
J0049-TP-XS,Top,J0049,XS,1,329.0,329.0,1,315,314,50,In Stock
J0049-TP-XXL,Top,J0049,XXL,3,971.0,323.6666666666667,3,466,463,50,In Stock
J0049-TP-XXXL,Top,J0049,3XL,3,987.0,329.0,3,318,315,50,In Stock
J0051-KR-S,kurta,J0051,S,3,1836.0,612.0,3,447,444,50,In Stock
J0055-SET-XS,Set,J0055,XS,3,2805.0,935.0,3,420,417,50,In Stock
J0057-DR-XS,Ethnic Dress,J0057,XS,5,2391.0,478.2,5,356,351,50,In Stock
J0057-DR-XXXL,Ethnic Dress,J0057,3XL,0,452.38,452.38,1,185,185,50,In Stock
J0058-DR-XS,Ethnic Dress,J0058,XS,1,473.0,473.0,1,355,354,50,In Stock
J0062-DR-L,Western Dress,J0062,L,1,475.0,475.0,1,417,416,50,In Stock
J0062-DR-S,Western Dress,J0062,S,2,982.0,491.0,2,266,264,50,In Stock
J0062-DR-XS,Western Dress,J0062,XS,3,1441.0,480.3333333333333,3,252,249,50,In Stock
J0062-DR-XXL,Western Dress,J0062,XXL,3,1473.0,491.0,3,362,359,50,In Stock
J0070-KR-M,kurta,J0070,M,2,636.0,318.0,2,337,335,50,In Stock
J0070-KR-XS,kurta,J0070,XS,1,318.0,318.0,1,205,204,50,In Stock
J0070-KR-XXL,kurta,J0070,XXL,1,318.0,318.0,1,357,356,50,In Stock
J0072-KR-M,kurta,J0072,M,2,636.0,318.0,2,309,307,50,In Stock
J0072-KR-S,kurta,J0072,S,3,954.0,318.0,3,403,400,50,In Stock
J0072-KR-XL,kurta,J0072,XL,3,954.0,318.0,3,334,331,50,In Stock
J0072-KR-XS,kurta,J0072,XS,1,318.0,318.0,1,214,213,50,In Stock
J0072-KR-XXL,kurta,J0072,XXL,1,318.0,318.0,1,125,124,50,In Stock
J0072-KR-XXXL,kurta,J0072,3XL,1,318.0,318.0,1,258,257,50,In Stock
J0073-KR-L,kurta,J0073,L,1,333.0,333.0,1,221,220,50,In Stock
J0073-KR-M,kurta,J0073,M,1,345.0,345.0,1,201,200,50,In Stock
J0073-KR-XL,kurta,J0073,XL,2,688.0,344.0,2,358,356,50,In Stock
J0073-KR-XXL,kurta,J0073,XXL,1,323.0,323.0,1,211,210,50,In Stock
J0073-KR-XXXL,kurta,J0073,3XL,4,1356.0,339.0,4,479,475,50,In Stock
J0074-TP-L,Top,J0074,L,1,294.0,294.0,1,410,409,50,In Stock
J0074-TP-S,Top,J0074,S,1,294.0,294.0,1,261,260,50,In Stock
J0074-TP-XL,Top,J0074,XL,1,299.0,299.0,1,358,357,50,In Stock
J0074-TP-XXL,Top,J0074,XXL,2,602.0,301.0,2,334,332,50,In Stock
J0075-KR-M,kurta,J0075,M,1,363.0,363.0,1,108,107,50,In Stock
J0075-KR-S,kurta,J0075,S,1,359.0,359.0,1,471,470,50,In Stock
J0075-KR-XS,kurta,J0075,XS,1,359.0,359.0,1,185,184,50,In Stock
J0076-SET-S,Set,J0076,S,1,468.0,468.0,1,154,153,50,In Stock
J0077-SKD-L,Set,J0077,L,1,2191.9300000000003,1095.9650000000001,2,134,133,50,In Stock
J0077-SKD-M,Set,J0077,M,4,5641.64,1128.328,5,224,220,50,In Stock
J0077-SKD-S,Set,J0077,S,8,8948.0,1118.5,8,481,473,50,In Stock
J0077-SKD-XL,Set,J0077,XL,1,1170.0,1170.0,1,379,378,50,In Stock
J0077-SKD-XS,Set,J0077,XS,6,6665.0,1110.8333333333333,6,423,417,50,In Stock
J0077-SKD-XXL,Set,J0077,XXL,3,3415.0,1138.3333333333333,3,390,387,50,In Stock
J0077-SKD-XXXL,Set,J0077,3XL,3,3427.0,1142.3333333333333,3,120,117,50,In Stock
J0078-SET-L,Set,J0078,L,1,999.0,999.0,1,218,217,50,In Stock
J0078-SET-M,Set,J0078,M,2,1998.0,999.0,2,486,484,50,In Stock
J0078-SET-S,Set,J0078,S,3,2997.0,999.0,3,321,318,50,In Stock
J0078-SET-XL,Set,J0078,XL,2,1923.0,961.5,2,500,498,50,In Stock
J0078-SET-XXL,Set,J0078,XXL,1,999.0,999.0,1,130,129,50,In Stock
J0078-SET-XXXL,Set,J0078,3XL,1,947.0,947.0,1,411,410,50,In Stock
J0079-SKD-L,Set,J0079,L,1,2915.8199999999997,1457.9099999999999,2,361,360,50,In Stock
J0079-SKD-S,Set,J0079,S,1,1556.0,1556.0,1,118,117,50,In Stock
J0079-SKD-XXXL,Set,J0079,3XL,2,3112.0,1556.0,2,469,467,50,In Stock
J0080-TP-L,Top,J0080,L,0,474.11,474.11,1,253,253,50,In Stock
J0080-TP-S,Top,J0080,S,7,4158.0,594.0,7,131,124,50,In Stock
J0080-TP-XS,Top,J0080,XS,16,8918.0,557.375,16,308,292,50,In Stock
J0080-TP-XXL,Top,J0080,XXL,2,1209.0,604.5,2,449,447,50,In Stock
J0081-DR-L,Western Dress,J0081,L,3,1974.0,658.0,3,138,135,50,In Stock
J0081-DR-M,Western Dress,J0081,M,8,5890.67,654.5188888888889,9,231,223,50,In Stock
J0081-DR-S,Western Dress,J0081,S,4,2632.0,658.0,4,139,135,50,In Stock
J0081-DR-XL,Western Dress,J0081,XL,7,6039.01,603.9010000000001,10,136,129,50,In Stock
J0081-DR-XS,Western Dress,J0081,XS,1,658.0,658.0,1,392,391,50,In Stock
J0081-DR-XXL,Western Dress,J0081,XXL,9,5922.0,658.0,9,329,320,50,In Stock
J0081-DR-XXXL,Western Dress,J0081,3XL,4,2612.0,653.0,4,476,472,50,In Stock
J0082-TP-L,Top,J0082,L,1,360.0,360.0,1,339,338,50,In Stock
J0082-TP-S,Top,J0082,S,3,1080.0,360.0,3,431,428,50,In Stock
J0082-TP-XL,Top,J0082,XL,7,2520.0,360.0,7,108,101,50,In Stock
J0082-TP-XS,Top,J0082,XS,1,360.0,360.0,1,159,158,50,In Stock
J0082-TP-XXL,Top,J0082,XXL,2,720.0,360.0,2,382,380,50,In Stock
J0083-KR-L,kurta,J0083,L,7,3372.1,421.5125,8,194,187,50,In Stock
J0083-KR-M,kurta,J0083,M,9,5267.0,585.2222222222222,9,239,230,50,In Stock
J0083-KR-S,kurta,J0083,S,3,1721.0,573.6666666666666,3,387,384,50,In Stock
J0083-KR-XL,kurta,J0083,XL,5,2286.0,457.2,5,213,208,50,In Stock
J0083-KR-XS,kurta,J0083,XS,1,565.0,565.0,1,421,420,50,In Stock
J0083-KR-XXL,kurta,J0083,XXL,3,1156.0,385.3333333333333,3,384,381,50,In Stock
J0083-KR-XXXL,kurta,J0083,3XL,4,2312.0,578.0,4,234,230,50,In Stock
J0084-TP-M,Top,J0084,M,1,560.0,560.0,1,350,349,50,In Stock
J0084-TP-S,Top,J0084,S,1,560.0,560.0,1,226,225,50,In Stock
J0084-TP-XS,Top,J0084,XS,2,1120.0,560.0,2,358,356,50,In Stock
J0085-TP-M,Top,J0085,M,3,706.0,235.33333333333334,3,200,197,50,In Stock
J0085-TP-S,Top,J0085,S,3,1066.0,355.3333333333333,3,392,389,50,In Stock
J0085-TP-XL,Top,J0085,XL,6,2090.0,348.3333333333333,6,343,337,50,In Stock
J0085-TP-XS,Top,J0085,XS,2,1049.52,349.84,3,211,209,50,In Stock
J0085-TP-XXL,Top,J0085,XXL,1,360.0,360.0,1,425,424,50,In Stock
J0085-TP-XXXL,Top,J0085,3XL,2,720.0,360.0,2,478,476,50,In Stock
J0086-DR-XS,Ethnic Dress,J0086,XS,2,1138.0,569.0,2,301,299,50,In Stock
J0086-DR-XXXL,Ethnic Dress,J0086,3XL,3,1707.0,569.0,3,135,132,50,In Stock
J0087-TP-L,Top,J0087,L,2,658.0,329.0,2,499,497,50,In Stock
J0087-TP-M,Top,J0087,M,6,1974.0,329.0,6,246,240,50,In Stock
J0087-TP-S,Top,J0087,S,2,658.0,329.0,2,273,271,50,In Stock
J0087-TP-XL,Top,J0087,XL,1,329.0,329.0,1,483,482,50,In Stock
J0087-TP-XS,Top,J0087,XS,2,658.0,329.0,2,473,471,50,In Stock
J0087-TP-XXL,Top,J0087,XXL,1,329.0,329.0,1,245,244,50,In Stock
J0087-TP-XXXL,Top,J0087,3XL,2,658.0,329.0,2,284,282,50,In Stock
J0088-TP-L,Top,J0088,L,3,1197.0,399.0,3,306,303,50,In Stock
J0088-TP-M,Top,J0088,M,7,3553.0,394.77777777777777,9,187,180,50,In Stock
J0088-TP-S,Top,J0088,S,3,1577.0,394.25,4,425,422,50,In Stock
J0088-TP-XL,Top,J0088,XL,9,3591.0,399.0,9,460,451,50,In Stock
J0088-TP-XS,Top,J0088,XS,3,1197.0,399.0,3,419,416,50,In Stock
J0088-TP-XXL,Top,J0088,XXL,4,1596.0,399.0,4,310,306,50,In Stock
J0088-TP-XXXL,Top,J0088,3XL,4,1596.0,399.0,4,489,485,50,In Stock
J0089-TP-L,Top,J0089,L,1,346.0,346.0,1,274,273,50,In Stock
J0089-TP-M,Top,J0089,M,2,1021.52,340.50666666666666,3,385,383,50,In Stock
J0089-TP-S,Top,J0089,S,2,706.0,353.0,2,221,219,50,In Stock
J0089-TP-XL,Top,J0089,XL,3,1381.52,345.38,4,307,304,50,In Stock
J0089-TP-XS,Top,J0089,XS,2,1049.52,349.84,3,283,281,50,In Stock
J0089-TP-XXL,Top,J0089,XXL,6,2474.86,353.5514285714286,7,310,304,50,In Stock
J0089-TP-XXXL,Top,J0089,3XL,5,1758.0,351.6,5,439,434,50,In Stock
J0090-TP-L,Top,J0090,L,8,5118.25,568.6944444444445,9,364,356,50,In Stock
J0090-TP-M,Top,J0090,M,5,2767.0,553.4,5,240,235,50,In Stock
J0090-TP-S,Top,J0090,S,8,4913.25,545.9166666666666,9,446,438,50,In Stock
J0090-TP-XL,Top,J0090,XL,5,2815.0,563.0,5,235,230,50,In Stock
J0090-TP-XS,Top,J0090,XS,1,563.0,563.0,1,460,459,50,In Stock
J0090-TP-XXL,Top,J0090,XXL,2,1628.68,542.8933333333333,3,490,488,50,In Stock
J0090-TP-XXXL,Top,J0090,3XL,5,2815.0,563.0,5,216,211,50,In Stock
J0091-TP-L,Top,J0091,L,1,298.0,298.0,1,165,164,50,In Stock
J0091-TP-M,Top,J0091,M,2,597.0,298.5,2,383,381,50,In Stock
J0091-TP-XL,Top,J0091,XL,9,2686.0,298.44444444444446,9,294,285,50,In Stock
J0091-TP-XS,Top,J0091,XS,2,602.0,301.0,2,337,335,50,In Stock
J0091-TP-XXL,Top,J0091,XXL,5,1787.24,297.87333333333333,6,304,299,50,In Stock
J0091-TP-XXXL,Top,J0091,3XL,4,1201.0,300.25,4,362,358,50,In Stock
J0092-SET-L,Set,J0092,L,14,10804.0,771.7142857142857,14,166,152,50,In Stock
J0092-SET-M,Set,J0092,M,10,8330.0,833.0,10,451,441,50,In Stock
J0092-SET-S,Set,J0092,S,2,1666.0,833.0,2,291,289,50,In Stock
J0092-SET-XL,Set,J0092,XL,20,17234.33,820.682380952381,21,227,207,50,In Stock
J0092-SET-XS,Set,J0092,XS,4,3332.0,833.0,4,422,418,50,In Stock
J0092-SET-XXL,Set,J0092,XXL,12,9956.33,765.8715384615384,13,424,412,50,In Stock
J0092-SET-XXXL,Set,J0092,3XL,10,8441.0,844.1,10,380,370,50,In Stock
J0093-DR-L,Ethnic Dress,J0093,L,3,1911.0,637.0,3,426,423,50,In Stock
J0093-DR-M,Ethnic Dress,J0093,M,1,799.0,799.0,1,361,360,50,In Stock
J0093-DR-S,Ethnic Dress,J0093,S,3,1835.0,611.6666666666666,3,166,163,50,In Stock
J0093-DR-XS,Ethnic Dress,J0093,XS,4,2672.0,668.0,4,370,366,50,In Stock
J0093-DR-XXL,Ethnic Dress,J0093,XXL,3,2073.0,691.0,3,465,462,50,In Stock
J0094-KR-L,kurta,J0094,L,6,3543.0,590.5,6,317,311,50,In Stock
J0094-KR-M,kurta,J0094,M,22,12881.0,585.5,22,281,259,50,In Stock
J0094-KR-S,kurta,J0094,S,7,3971.0,567.2857142857143,7,154,147,50,In Stock
J0094-KR-XL,kurta,J0094,XL,14,8063.29,537.5526666666667,15,340,326,50,In Stock
J0094-KR-XS,kurta,J0094,XS,2,1136.0,568.0,2,371,369,50,In Stock
J0094-KR-XXL,kurta,J0094,XXL,13,7974.96,569.64,14,340,327,50,In Stock
J0094-KR-XXXL,kurta,J0094,3XL,4,2297.0,574.25,4,240,236,50,In Stock
J0095-SET-L,Set,J0095,L,50,30572.0,611.44,50,206,156,50,In Stock
J0095-SET-M,Set,J0095,M,46,31148.8,648.9333333333333,48,275,229,50,In Stock
J0095-SET-S,Set,J0095,S,15,9789.0,652.6,15,240,225,50,In Stock
J0095-SET-XL,Set,J0095,XL,54,36367.09,638.0191228070175,57,140,86,50,In Stock
J0095-SET-XS,Set,J0095,XS,10,6484.0,648.4,10,177,167,50,In Stock
J0095-SET-XXL,Set,J0095,XXL,50,32408.8,623.2461538461538,52,375,325,50,In Stock
J0095-SET-XXXL,Set,J0095,3XL,64,43383.16,637.9876470588235,68,324,260,50,In Stock
J0096-KR-L,kurta,J0096,L,21,13069.9,568.2565217391304,23,146,125,50,In Stock
J0096-KR-M,kurta,J0096,M,18,10425.0,579.1666666666666,18,257,239,50,In Stock
J0096-KR-S,kurta,J0096,S,7,4553.71,505.96777777777777,9,483,476,50,In Stock
J0096-KR-XL,kurta,J0096,XL,31,18402.8,525.7942857142857,35,227,196,50,In Stock
J0096-KR-XS,kurta,J0096,XS,8,6774.81,564.5675,12,349,341,50,In Stock
J0096-KR-XXL,kurta,J0096,XXL,42,25718.0,612.3333333333334,42,132,90,50,In Stock
J0096-KR-XXXL,kurta,J0096,3XL,10,5934.0,593.4,10,297,287,50,In Stock
J0097-KR-L,kurta,J0097,L,33,24660.45,560.4647727272727,44,161,128,50,In Stock
J0097-KR-M,kurta,J0097,M,40,22594.0,564.85,40,442,402,50,In Stock
J0097-KR-S,kurta,J0097,S,21,11770.95,535.0431818181819,22,435,414,50,In Stock
J0097-KR-XL,kurta,J0097,XL,15,8588.57,536.785625,16,460,445,50,In Stock
J0097-KR-XS,kurta,J0097,XS,13,7605.57,543.255,14,127,114,50,In Stock
